3320,1.4255
15685,0.756
21246,0.0
12635,0.0
9050,0.504
50231,0.0
9121,0.0
6830,0.0
31334,0.326
8447,0.0116666666667
3329,0.0
9198,0.0
1901,0.47
3301,0.0
